,title,job_type,compensation,city,education,work_experience,feedback_time,time,company,company_type,company_number,company_link,only_city,low,heigh,mean_money
140,python开发工程师,企,面议,北京,统招本科,2年工作经验,投递后：10个工作日内反馈,2017年11月06日,华胜信泰信息产业发展有限公司,计算机软件,100-499人,https://www.liepin.com/job/1910737148.shtml,北京,面议,面议,面议
141,python教学经理/python高级讲师,企,18-24万,北京,大专及以上,3年工作经验,投递后：10个工作日内反馈,2017年10月30日,北京华清远见科技发展有限公司,教育/培训/学术/科研/院校,500-999人,https://www.liepin.com/job/1910622629.shtml,北京,18,24,21.0
142,Python后台开发师,企,35-50万,北京,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年10月20日,招才猫科技（北京）,教育/培训/学术/科研/院校,未知,https://www.liepin.com/job/1910554193.shtml,北京,35,50,42.5
143,Python开发工程师-大数据方向,企,12-24万,北京,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年10月24日,北京高思博乐教育科技股份有限公司,教育/培训/学术/科研/院校,1000-2000人,https://www.liepin.com/job/1910460533.shtml,北京,12,24,18.0
144,Python后端工程师,企,14-29万,北京,大专及以上,3年工作经验,投递后：2个工作日内反馈,2017年10月09日,复华投资有限公司,基金/证券/期货/投资,50-99人,https://www.liepin.com/job/1910415834.shtml,北京,14,29,21.5
145,高级测试工程师（会Python或Java）,企,25-50万,北京,统招本科,5年工作经验,投递后：2个工作日内反馈,2017年09月30日,好未来教育,教育/培训/学术/科研/院校,5000-10000人,https://www.liepin.com/job/1910338314.shtml,北京,25,50,37.5
146,Python服务端开发工程师,企,20-39万,北京,统招本科,3年工作经验,投递后：10个工作日内反馈,2017年09月25日,必连科技,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910265557.shtml,北京,20,39,29.5
147,Python高级工程师,企,30-54万,北京,统招本科,5年工作经验,投递后：5个工作日内反馈,2017年10月26日,海天地数码科技,IT服务/系统集成,50-99人,https://www.liepin.com/job/1910264983.shtml,北京,30,54,42.0
148,python开发,企,12-24万,北京,统招本科,2年工作经验,投递后：10个工作日内反馈,2017年09月24日,文思海辉,计算机软件,10000人以上,https://www.liepin.com/job/1910255574.shtml,北京,12,24,18.0
149,Python开发岗,企,面议,深圳,大专及以上,3年工作经验,投递后：2个工作日内反馈,2017年11月01日,CMGE中手游,网络游戏,1000-2000人,https://www.liepin.com/job/1910115720.shtml,深圳,面议,面议,面议
150,高级Python开发,企,24-42万,北京,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年09月18日,有利网,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/1910098956.shtml,北京,24,42,33.0
151,Python开发工程师,企,12-18万,北京,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月01日,洋浦科技,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/198936257.shtml,北京,12,18,15.0
152,Python资深开发,企,面议,北京,本科及以上,4年工作经验,投递后：5个工作日内反馈,2017年11月09日,有缘网,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910824069.shtml,北京,面议,面议,面议
153,python开发工程师,企,面议,北京,统招本科,2年工作经验,投递后：10个工作日内反馈,2017年11月06日,华胜信泰信息产业发展有限公司,计算机软件,100-499人,https://www.liepin.com/job/1910737148.shtml,北京,面议,面议,面议
154,python教学经理/python高级讲师,企,18-24万,北京,大专及以上,3年工作经验,投递后：10个工作日内反馈,2017年10月30日,北京华清远见科技发展有限公司,教育/培训/学术/科研/院校,500-999人,https://www.liepin.com/job/1910622629.shtml,北京,18,24,21.0
155,Python后台开发师,企,35-50万,北京,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年10月20日,招才猫科技（北京）,教育/培训/学术/科研/院校,未知,https://www.liepin.com/job/1910554193.shtml,北京,35,50,42.5
156,Python开发工程师-大数据方向,企,12-24万,北京,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年10月24日,北京高思博乐教育科技股份有限公司,教育/培训/学术/科研/院校,1000-2000人,https://www.liepin.com/job/1910460533.shtml,北京,12,24,18.0
157,Python后端工程师,企,14-29万,北京,大专及以上,3年工作经验,投递后：2个工作日内反馈,2017年10月09日,复华投资有限公司,基金/证券/期货/投资,50-99人,https://www.liepin.com/job/1910415834.shtml,北京,14,29,21.5
158,高级测试工程师（会Python或Java）,企,25-50万,北京,统招本科,5年工作经验,投递后：2个工作日内反馈,2017年09月30日,好未来教育,教育/培训/学术/科研/院校,5000-10000人,https://www.liepin.com/job/1910338314.shtml,北京,25,50,37.5
159,Python服务端开发工程师,企,20-39万,北京,统招本科,3年工作经验,投递后：10个工作日内反馈,2017年09月25日,必连科技,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910265557.shtml,北京,20,39,29.5
160,Python高级工程师,企,30-54万,北京,统招本科,5年工作经验,投递后：5个工作日内反馈,2017年10月26日,海天地数码科技,IT服务/系统集成,50-99人,https://www.liepin.com/job/1910264983.shtml,北京,30,54,42.0
161,python开发,企,12-24万,北京,统招本科,2年工作经验,投递后：10个工作日内反馈,2017年09月24日,文思海辉,计算机软件,10000人以上,https://www.liepin.com/job/1910255574.shtml,北京,12,24,18.0
162,Python开发岗,企,面议,深圳,大专及以上,3年工作经验,投递后：2个工作日内反馈,2017年11月01日,CMGE中手游,网络游戏,1000-2000人,https://www.liepin.com/job/1910115720.shtml,深圳,面议,面议,面议
163,高级Python开发,企,24-42万,北京,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年09月18日,有利网,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/1910098956.shtml,北京,24,42,33.0
164,YF-测试开发工程师(Python Web开发)-01,企,11-18万,未知,统招本科,1年工作经验,投递后：10个工作日内反馈,2017年11月07日,海康威视,电子技术/半导体/集成电路,10000人以上,https://www.liepin.com/job/198638781.shtml,未知,11,18,14.5
165,Python开发工程师,企,面议,北京-海淀区,统招本科,2年工作经验,投递后：1个工作日内反馈,2017年10月25日,泛测环境,环保,1-49人,https://www.liepin.com/job/197497262.shtml,北京,面议,面议,面议
166,实习python开发,企,4-7万,北京,本科及以上,经验不限,投递后：5个工作日内反馈,2017年11月09日,水木控股集团,基金/证券/期货/投资,100-499人,https://www.liepin.com/job/199646237.shtml,北京,4,7,5.5
167,【Python开发】攻城狮,企,11-18万,北京,统招本科,2年工作经验,投递后：1个工作日内反馈,2017年10月27日,北京罗威亚科技有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1910511482.shtml,北京,11,18,14.5
168,Python高级工程师,企,12-18万,北京,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年10月31日,迅达云成,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/199382380.shtml,北京,12,18,15.0
169,python开发工程师,企,面议,北京,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年10月10日,容联易通信息北京,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910424878.shtml,北京,面议,面议,面议
170,Python开发工程师,企,18-36万,北京,学历不限,经验不限,投递后：5个工作日内反馈,2017年09月27日,北京爱特曼智能技术有限公司,计算机软件,1-49人,https://www.liepin.com/job/1910266541.shtml,北京,18,36,27.0
171,python工程师,企,14-18万,广州,大专及以上,2年工作经验,投递后：5个工作日内反馈,2017年11月03日,多迪互联网集团,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1910081449.shtml,广州,14,18,16.0
172,Python 开发工程师,企,12-18万,上海,统招本科,1年工作经验,投递后：5个工作日内反馈,2017年10月30日,上海恒驰信息系统有限公司,IT服务/系统集成,100-499人,https://www.liepin.com/job/199419553.shtml,上海,12,18,15.0
173,Python,企,18-30万,北京,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年11月08日,MeChat美洽,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/197285084.shtml,北京,18,30,24.0
174,python开发工程师（中级）,企,11-22万,上海,大专及以上,2年工作经验,投递后：5个工作日内反馈,2017年11月03日,天玑科技,计算机软件,1000-2000人,https://www.liepin.com/job/1910753986.shtml,上海,11,22,16.5
175,Python开发,企,12-18万,广州,大专及以上,1年工作经验,投递后：2个工作日内反馈,2017年11月08日,多迪互联网集团,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1910552719.shtml,广州,12,18,15.0
176,服务器开发工程师（Python）-00008,企,18-48万,北京-海淀区,本科及以上,经验不限,投递后：5个工作日内反馈,2017年11月10日,春雨医生,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/194122589.shtml,北京,18,48,33.0
177,python开发工程师,企,面议,北京,统招本科,4年工作经验,投递后：10个工作日内反馈,2017年11月09日,华为,通信(设备/运营/增值),10000人以上,https://www.liepin.com/job/194951040.shtml,北京,面议,面议,面议
178,Python 数据科学家,企,18-42万,杭州,本科及以上,经验不限,投递后：5个工作日内反馈,2017年11月06日,杭州七炅信息科技有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/198717981.shtml,杭州,18,42,30.0
179,python工程师,企,20-30万,深圳,本科及以上,3年工作经验,投递后：1个工作日内反馈,2017年11月08日,深圳众禄金融控股股份有限公司,基金/证券/期货/投资,100-499人,https://www.liepin.com/job/1910813952.shtml,深圳,20,30,25.0
180,python运营开发高级工程师（深圳）,企,面议,深圳,本科及以上,3年工作经验,投递后：2个工作日内反馈,2017年11月06日,腾讯,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/1910785370.shtml,深圳,面议,面议,面议
181,高级Python工程师,企,18-30万,上海,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年11月03日,寻仟信息,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910756679.shtml,上海,18,30,24.0
182,Python交易开发工程师,企,24-35万,深圳,本科及以上,4年工作经验,投递后：10个工作日内反馈,2017年10月31日,盖威科技,计算机软件,100-499人,https://www.liepin.com/job/1910706342.shtml,深圳,24,35,29.5
183,后端开发工程师（Python）,企,24-36万,上海,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年11月07日,触宝科技,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910625116.shtml,上海,24,36,30.0
184,python工程师,企,面议,上海,本科及以上,经验不限,投递后：2个工作日内反馈,2017年10月23日,上海基分文化传播,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910589529.shtml,上海,面议,面议,面议
185,运维开发工程师【python / PHP】,企,11-22万,西安,学历不限,2年工作经验,投递后：2个工作日内反馈,2017年11月03日,Yeahmobi,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910455326.shtml,西安,11,22,16.5
186,安全研究院--python开发工程师,企,18-30万,北京,本科及以上,3年工作经验,未知,2017年11月06日,360,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/1910454572.shtml,北京,18,30,24.0
187,资深Python开发工程师,企,35-45万,北京,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年10月11日,FreeWheel 飞维美地信息技术(北京)有限公司,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1910442826.shtml,北京,35,45,40.0
188,Python开发工程师,企,13-21万,成都,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年10月12日,成都信必优信息技术有限公司,计算机软件,100-499人,https://www.liepin.com/job/1910439666.shtml,成都,13,21,17.0
189,Python开发工程师,企,12-18万,武汉-洪山区,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年10月05日,蓝泰源,IT服务/系统集成,100-499人,https://www.liepin.com/job/1910380384.shtml,武汉,12,18,15.0
190,高级自动化测试（Python/Java，国外项目）,企,16-21万,成都,本科及以上,5年工作经验,投递后：5个工作日内反馈,2017年09月29日,成都信必优信息技术有限公司,计算机软件,100-499人,https://www.liepin.com/job/1910327463.shtml,成都,16,21,18.5
191,python高级讲师,企,18-24万,北京,大专及以上,2年工作经验,投递后：5个工作日内反馈,2017年10月24日,北京华清远见科技发展有限公司,教育/培训/学术/科研/院校,500-999人,https://www.liepin.com/job/1910300796.shtml,北京,18,24,21.0
192,Python高级开发工程师,企,24-36万,上海,本科及以上,3年工作经验,投递后：10个工作日内反馈,2017年10月31日,小水滴,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910300753.shtml,上海,24,36,30.0
193,Python后端,企,12-18万,苏州-工业园,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年11月08日,爱调研,专业服务(咨询/财会/法律/翻译等),100-499人,https://www.liepin.com/job/1910272856.shtml,苏州,12,18,15.0
194,Python/Go开发工程师-北京-00395,企,12-30万,北京-海淀区,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年09月24日,北京比特大陆科技有限公司,电子技术/半导体/集成电路,100-499人,https://www.liepin.com/job/1910260148.shtml,北京,12,30,21.0
